"AID","ResidentMotherPresence","ResidentFatherPresence","ResidentBiologicalParents","ParentMarried","ParentPartnered","HouseholdSize","NumberSiblings","BirthOrder","ParentAge","MotherEducation","FatherEducation","MotherOccupationPrestige","FatherOccupationPrestige","MotherWorkForPay","FatherWorkForPay","FamilyIncome","PublicAssistance","Welfare","EconomicHardship","FamilySocialSupport","SharedDinner","IntergenerationalClosure","ParentConnectionFriends","MotherRelationshipQuality","FatherRelationshipQuality","MotherSharedActivity","FatherSharedActivity","ParentPartnerRelationship","ParentControl","MotherSupervision","FatherSupervision","MotherInvolveSchool","FatherInvolveSchool","ParentPTA","ParentFundRaise","ParentMetTeacher","MotherEducationExpectation","FatherEducationExpectation","MotherNativity","FatherNativity","ParentYearsInUS","ParentReligiosity","EnglishHome","ParentHealth","ParentSmoke","MotherAlcoholic","FatherAlcoholic","MotherObese","FatherObese","MotherDisable","FatherDisable","SmokerHousehold","DrugHousehold","FamilyAccessMedicalCare","ParentPreviousRelationship","NonresidentBioFatherDeceased","YearsLiveStepfather","BornToAdolescentParent","Sex","Age","Latinx","Black","NativeAmerican","AAPI","OtherRace","EmotionalAbuse","PhysicalAbuse","BioMotherIncarceration","BioFatherIncarceration","EducationAttainment"
"92576476",0,1,0,0,0,2,1,1,40,13.22558,13,3.350598,2,0.7734247,1,3.8286413964891,0,0,0,4.25,3,6,2,4.430109,3.8,3.951984,6,-0.0005413742,0,2.090406,1,1.280745,2,0,0,1,4.341575,4,0.8798627,1,40,1,1,5,0,0.0141125,0,0.1901437,0,0.04313021,0,0,0,4,2,0.7259314,7.569198,0,0,16.0833333333333,0,0,0,0,0,1,0,0,0,14
"92576493",1,0,0,0,0,3,1,4,68,10,13.36908,5,3.347201,1,0.929593,2.56494935746154,0,1,0,3,2,1,6,3.8,4.243704,3,2.910392,-0.0005413742,2,3,1.100092,1,1.068472,0,0,1,3,4.363035,1,0.8700154,68,4,1,3,0,NA,0.06048632,NA,0.1127865,0,0.05724351,1,0,4,0,1,7.569198,NA,0,15.6666666666667,0,1,0,0,0,0,0,3,0,14
"92576499",1,0,0,0,0,3,2,4,68,12,13.36908,2,3.347201,1,0.929593,2.56494935746154,0,1,0,3.75,2,3,6,5,4.243704,4,2.910392,-0.0005413742,1,3,1.100092,1,1.068472,0,0,1,4,4.363035,1,0.8700154,68,4,1,3,0,NA,0.06048632,NA,0.1127865,0,0.05724351,1,0,4,0,1,7.569198,NA,0,15.6666666666667,0,1,0,0,0,3,0,0,0,14
"92576504",1,1,1,1,1,5,2,1,45,17,17,2,5,0,1,4.33073334028633,0,0,0,3.25,7,6,3,4.8,4,6,2,0.993714695271192,0,3,2,1,1,1,0,1,5,5,1,1,45,4,1,4,0,0,0,1,0,0,0,0,0,4,1,0.7259314,7.569198,0,0,16.4166666666667,0,0,0,0,0,0,0,0,0,16
"92576531",1,1,1,1,1,3,1,1,33,13,12,4,2,1,1,3.58351893845611,0,0,0,4,2,3,6,4.4,4.4,4,2,0.131756333573896,1,1,1,1,0,0,NA,NA,5,5,1,1,33,4,1,4,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,1,1,16.1666666666667,0,1,0,0,0,0,0,0,0,17
"92576533",1,1,1,1,1,4,2,2,53,16,16,2,4,0,1,4.61512051684126,0,0,0,4.75,7,4,3,5,5,6,7,0.131756333573896,0,3,2,2,3,0,NA,NA,4.5,4.5,1,1,53,4,1,1,0,0,0,1,0,0,0,0,0,4,1,0.7259314,7.569198,0,1,15.5,0,0,0,0,0,0,0,0,0,16
"92576555",1,0,0,0,0,3,0,1,35,12,13.36908,1,3.347201,0,0.929593,NA,0,0,0,2.25,0,0,6,4.6,4.243704,5,2.910392,-0.0005413742,2,3,1.100092,1,1.068472,0,NA,NA,2.5,4.363035,1,0.8700154,35,2.5,1,3,1,NA,0.06048632,NA,0.1127865,0,0.05724351,1,0,3,1,1,7.569198,0,1,16.1666666666667,0,1,0,0,0,0,0,0,NA,13
"92576611",1,1,1,1,1,3,1,1,45,17,17,5,5,1,1,4.33073334028633,0,0,0,4.75,5,4,3,4.8,4.4,5,5,-0.329350225757261,1,3,3,0,0,1,NA,NA,4,3.5,1,1,45,4,1,4,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,1,17.0833333333333,0,0,0,0,0,0,0,0,0,17
"92576693",1,0,0,NA,NA,3,1,1,NA,14,13.36908,2,3.347201,1,0.929593,NA,NA,NA,NA,4.75,2,NA,NA,4.4,4.243704,6,2.910392,NA,0,1,1.100092,2,1.068472,NA,NA,NA,5,4.363035,0,0.8700154,NA,NA,0,NA,NA,NA,0.06048632,NA,0.1127865,0,0.05724351,NA,0,NA,NA,1,7.569198,NA,1,17.5,1,1,0,0,0,2,0,0,0,20
"92576694",1,1,1,1,1,4,2,4,52,17,NA,5,2,1,0,3.93182563272433,0,0,0,3.5,1,1,3,4.6,4.2,2,2,0.131756333573896,0,1,1,0,0,0,0,0,4.5,4.5,0,0,0.75,4,1,2,0,0,0,1,0,0,0,0,0,4,1,0.7259314,7.569198,0,0,18.25,0,0,0,1,0,2,0,0,0,16
"92576774",1,0,0,0,0,3,1,1,38,12,13.36908,2,3.347201,1,0.929593,2.99573227355399,0,0,0,3.25,0,1,3,4,4.243704,3,2.910392,-0.0005413742,0,3,1.100092,1,1.068472,1,NA,NA,5,4.363035,1,0.8700154,38,2.5,1,3,1,0,0.06048632,0,0.1127865,0,0.05724351,1,0,4,3,1,7.569198,0,1,17.8333333333333,0,0,0,0,0,4,3,0,0,18
"92576865",1,1,1,1,1,2,0,1,44,17,16,2,3,1,1,4.02535169073515,0,0,0,4.5,0,6,6,5,4,5,3,0.0715015766088781,1,3,1,2,2,0,1,0,4,5,1,1,44,2.5,1,5,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,1,17.1666666666667,0,1,1,0,0,1,0,0,0,12
"92576937",1,1,1,1,1,3,1,1,46,16,16,2,2,1,1,4.11087386417331,0,0,0,3.75,4,1,3,4.4,4,5,3,0.532608135940035,0,1,1,3,2,1,NA,NA,4.5,5,1,1,46,4,1,4,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,1,17.8333333333333,0,0,0,1,0,2,0,0,0,20
"92576939",1,1,0,1,1,3,1,2,40,16,16,4,3,1,1,4.11087386417331,0,0,0,3,3,0,2,4.2,2.4,4,0,-1.70622029794432,1,1,3,2,0,1,NA,NA,5,3.5,0,1,2.41666666666667,4,0,4,0,0,NA,0,NA,0,0,0,0,4,2,1,1,0,0,16.75,0,0,0,1,0,1,0,0,0,12
"92576950",1,1,1,1,1,4,1,1,39,11,16,4,5,1,1,4.26267987704132,0,0,0,4.25,7,6,3,4.2,3.2,1,2,0.332182234756965,1,2,0,0,2,0,NA,NA,4,5,0,1,39,4,1,3,0,0,0,1,1,0,0,0,0,4,1,0.7259314,7.569198,0,1,15.9166666666667,0,0,1,0,0,0,2,0,0,14
"92576984",1,1,1,1,1,2,0,1,49,13,13,3,3,1,1,3.49650756146648,0,0,0,4,7,0,4,4.2,4,6,7,-0.469521369975313,0,2,1,3,3,0,NA,NA,5,5,1,1,49,1,1,2,0,0,0,1,0,0,0,0,0,4,1,0.7259314,7.569198,0,0,16.4166666666667,1,0,0,0,0,0,0,0,0,14
"92577013",1,1,1,1,1,5,2,1,38,12,16,4,5,1,1,3.93182563272433,0,0,0,4.75,1,4,3,4.2,5,7,7,0.332182234756965,1,2,2,2,2,0,0,1,4,4,1,1,17.8333333333333,4,1,5,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,0,18.3333333333333,0,1,0,0,0,0,3,0,1,18
"92577065",1,0,0,0,0,3,1,1,37,10,13.36908,3,3.347201,1,0.929593,2.07944154167984,0,0,0,2.5,0,3,6,2.8,4.243704,4,2.910392,-0.0005413742,0,0,1.100092,0,1.068472,0,NA,NA,4,4.363035,1,0.8700154,37,3.5,1,3,1,0,0.06048632,0,0.1127865,0,0.05724351,1,1,2,3,1,7.569198,0,1,16.75,0,0,0,0,0,3,3,0,0,10
"92577112",1,1,0,1,1,4,2,1,40,12,12,4,3,1,1,2.484906649788,0,0,0,4.25,7,1,6,4.4,4.4,4,3,0.532608135940035,1,2,2,2,2,0,0,0,4,4,1,1,40,2.5,1,4,1,0,NA,1,NA,0,0,1,0,4,2,1,7.569198,0,1,18.5833333333333,0,0,0,0,0,5,0,0,NA,12
"92577127",1,1,1,1,1,3,1,2,38,12,17,5,5,0,1,4.11087386417331,0,0,0,4.5,7,6,3,4.4,4.2,6,4,0.332182234756965,0,3,3,2,3,1,1,1,4.5,5,1,1,38,3,1,3,0,0,0,0,0,0,1,0,0,4,1,0.7259314,7.569198,0,1,15.4166666666667,0,0,0,0,0,3,0,1,0,18
"92577129",1,1,1,1,1,3,1,2,49,17,17,5,5,1,1,4.61512051684126,0,0,0,3.75,7,2,6,4.6,3.6,5,5,-0.844261936247024,2,2,3,2,2,1,0,1,4.5,4.5,1,1,49,4,1,4,0,0,0,0,1,0,0,0,0,4,1,0.7259314,7.569198,0,0,17.1666666666667,0,0,0,0,0,0,0,0,0,16
"92577160",0,0,0,1,1,1,0,1,49,13.22558,13.36908,3.350598,3.347201,0.7734247,0.929593,3.43398720448515,0,0,0,4.75,4.608819,NA,6,4.430109,4.243704,3.951984,2.910392,-0.329350225757261,1.807349,2.090406,1.100092,1.280745,1.068472,0,NA,NA,4.341575,4.363035,0.8798627,0.8700154,49,4,1,5,1,0.0141125,0.06048632,0.1901437,0.1127865,0.04313021,0.05724351,1,0,3,2,1,7.569198,0,1,18.75,0,0,0,0,0,1,0,0,0,12
"92577161",1,1,0,NA,NA,6,2,1,NA,14,12,2,3,1,1,NA,NA,NA,NA,3.75,0,NA,NA,4.8,3.8,7,0,NA,0,3,1,2,0,NA,NA,NA,4,2,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,1,12,NA,0,16.9166666666667,0,1,0,0,0,0,0,0,10,14
"92577217",1,1,1,1,1,3,1,2,50,16,16,5,5,1,1,4.56434819146784,0,0,0,4.25,7,6,3,4.2,5,6,4,0.332182234756965,2,3,2,2,2,1,1,1,5,5,1,1,50,4,1,3,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,1,15.25,0,0,0,0,0,0,0,0,0,16
"92577326",1,1,1,1,1,3,1,3,47,17,17,5,2,1,1,4.39444915467244,0,0,0,4.5,7,6,3,5,5,2,2,0.332182234756965,1,2,3,0,0,0,NA,NA,4.5,4.5,1,1,47,2.5,1,4,0,0,0,1,1,0,0,1,0,4,1,0.7259314,7.569198,0,1,17.8333333333333,0,0,0,0,0,0,0,0,0,16
"92577368",1,1,1,1,1,3,1,1,40,16,16,5,5,1,1,4.61512051684126,0,0,0,4.5,5,6,3,5,4.8,5,3,0.332182234756965,1,3,1,0,0,1,NA,NA,5,5,1,1,40,4,1,5,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,1,15.8333333333333,0,0,0,0,0,0,0,0,0,17
"92577514",1,1,1,1,1,3,1,1,41,16,13,5,2,1,1,3.8286413964891,0,0,0,3.75,0,1,6,3.2,4.6,3,2,-0.0686695676091736,3,1,1,0,0,0,0,1,5,5,1,1,41,3.5,1,3,1,0,1,0,0,0,0,1,0,4,2,0.7259314,7.569198,0,1,15.25,0,0,0,0,0,0,0,0,0,13
"92577581",1,0,0,NA,NA,4,2,1,NA,10,13.36908,5,3.347201,1,0.929593,NA,NA,NA,NA,4,1,NA,NA,4,4.243704,3,2.910392,NA,1,2,1.100092,1,1.068472,NA,NA,NA,5,4.363035,1,0.8700154,NA,NA,1,NA,NA,NA,0.06048632,NA,0.1127865,0,0.05724351,NA,1,NA,NA,1,7.569198,NA,1,16.1666666666667,1,1,0,0,0,5,0,0,2,16
"92577617",1,1,1,1,1,2,0,3,50,14,16,2,5,0,1,NA,0,0,0,4.75,4,2,6,5,3.6,7,3,0.131756333573896,1,3,1,2,1,0,NA,NA,5,5,1,1,50,4,1,4,0,0,0,0,1,0,0,0,0,4,1,0.7259314,7.569198,0,1,17.8333333333333,0,0,0,0,0,0,0,0,0,16
"92577864",1,1,1,1,1,3,1,1,38,11,12,5,3,1,1,4.39444915467244,0,0,0,4.5,3,5,3,4.4,4.4,2,2,0.131756333573896,3,2,0,1,1,0,NA,NA,5,5,1,1,38,3.5,1,5,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,0,18.3333333333333,0,0,0,0,0,1,0,0,0,13
"92577917",1,0,0,1,1,4,2,2,42,12,13.36908,4,3.347201,1,0.929593,4.11087386417331,0,0,0,3.5,3,2,3,4,4.243704,5,2.910392,0.532608135940035,5,2,1.100092,0,1.068472,1,NA,NA,5,4.363035,1,0.8700154,42,3.5,1,4,0,0,0.06048632,0,0.1127865,0,0.05724351,1,0,4,3,1,7.569198,0,1,15.75,0,0,0,0,0,0,0,0,0,17
"92577918",0,1,0,0,0,1,0,4,58,13.22558,12,3.350598,3,0.7734247,1,3.58351893845611,0,0,0,4,3,4,6,4.430109,4.2,3.951984,5,-0.0005413742,1,2.090406,3,1.280745,1,0,NA,NA,4.341575,3.5,0.8798627,1,58,4,1,3,0,0.0141125,0,0.1901437,0,0.04313021,0,0,0,3,2,0.7259314,7.569198,0,1,17.3333333333333,0,0,0,0,0,0,0,0,0,14
"92577920",1,1,1,1,1,2,0,1,46,16,16,4,5,1,1,6.21660610108486,0,0,0,4.5,7,2,3,4.8,5,6,3,0.993714695271192,0,3,2,3,2,0,1,1,4.5,5,1,1,46,2,1,5,0,0,0,0,0,0,0,0,0,4,2,0.7259314,7.569198,0,1,14.0833333333333,0,0,0,0,0,0,0,0,0,16
"92577927",0,1,0,0,0,3,1,4,62,13.22558,14,3.350598,5,0.7734247,1,6.21660610108486,0,0,0,3.75,6,0,6,4.430109,4,3.951984,5,-0.0005413742,0,2.090406,2,1.280745,2,1,NA,NA,4.341575,4,0.8798627,1,62,3.5,1,4,0,0.0141125,0,0.1901437,1,0.04313021,0,0,0,4,1,0.7259314,7.569198,0,0,16.4166666666667,0,0,0,0,0,5,0,4,0,14
"92577929",1,0,0,0,0,2,1,2,41,13,13.36908,4,3.347201,1,0.929593,3.36729582998647,0,0,0,4.75,4,1,3,4.8,4.243704,6,2.910392,-0.0005413742,1,0,1.100092,2,1.068472,1,1,1,5,4.363035,1,0.8700154,41,3.5,1,4,0,0,0.06048632,0,0.1127865,0,0.05724351,0,0,4,1,1,7.569198,0,1,15.3333333333333,0,0,0,0,0,2,0,0,0,18
"92577982",1,0,0,0,0,2,0,4,61,16,13.36908,5,3.347201,0,0.929593,NA,0,0,0,4,7,2,2,5,4.243704,3,2.910392,-0.0005413742,0,3,1.100092,2,1.068472,0,0,1,5,4.363035,0,0.8700154,61,4,1,1,0,NA,0.06048632,NA,0.1127865,1,0.05724351,0,0,1,0,0,7.569198,NA,0,15.8333333333333,1,1,0,0,1,2,1,0,0,10
"92577987",1,1,0,0,1,1,0,1,38,16,14,5,5,1,1,4.45434729625351,0,0,0,3.75,3,3,6,4.6,4.8,6,5,0.793288794088122,0,1,1,2,1,0,0,1,4,4,1,1,38,2,1,5,0,NA,NA,NA,NA,0,0,0,0,4,3,0,7.569198,NA,1,16.5,1,1,0,0,1,5,0,0,0,16
"92578034",1,1,1,1,1,3,1,4,47,12,12,2,2,1,1,3.3322045101752,0,0,1,4,4,0,3,4.4,4.2,4,4,-0.844261936247024,2,3,3,1,1,0,1,1,4.5,4.5,1,1,47,4,1,2,0,0,1,1,0,0,0,0,0,1,1,0.7259314,7.569198,0,1,17.5,0,0,0,0,0,0,0,0,0,14
"92578042",1,0,0,1,1,3,1,2,39,16,13.36908,2,3.347201,0,0.929593,3.25809653802148,0,0,0,3.75,5,5,3,3.8,4.243704,7,2.910392,0.131756333573896,0,3,1.100092,2,1.068472,0,0,1,4.5,4.363035,1,0.8700154,39,3,1,2,1,0,0.06048632,0,0.1127865,0,0.05724351,1,0,4,2,1,7.569198,0,1,17.4166666666667,0,0,0,0,0,5,5,0,NA,14
"92578108",1,1,1,1,1,7,2,3,52,12,12,1,3,0,1,3.04452243772342,1,1,NA,4.5,2,2,3,5,5,7,4,0.793288794088122,1,3,1,3,2,0,1,0,5,5,1,1,52,3.5,1,3,0,0,0,0,0,0,0,1,0,3,1,0.7259314,7.569198,0,1,17.25,0,1,0,0,0,1,0,0,0,14
"92578161",1,1,1,1,1,4,1,4,44,10,10,2,3,1,0,2.484906649788,0,0,0,2.75,4,0,6,3.2,2.6,3,1,0.332182234756965,2,2,3,0,0,0,0,0,4,4.5,1,1,44,4,1,5,1,0,0,0,0,0,1,1,0,1,1,0.7259314,7.569198,0,1,16.4166666666667,0,1,0,0,0,2,0,0,0,13
"92578280",1,1,0,1,1,5,2,2,43,17,14,5,5,1,1,4.26267987704132,0,0,0,5,7,2,3,4.2,4,4,3,0.131756333573896,2,3,0,0,1,1,NA,NA,4,5,1,1,43,4,1,3,0,NA,0,NA,1,0,0,0,0,3,1,0.7259314,7.569198,NA,0,15.1666666666667,0,1,0,0,0,0,0,0,0,16
"92578310",1,0,0,1,1,4,2,2,36,12,13.36908,3,3.347201,1,0.929593,2.89037175789616,0,0,1,5,3,2,3,4.4,4.243704,2,2.910392,0.532608135940035,1,2,1.100092,2,1.068472,0,0,1,3,4.363035,1,0.8700154,36,4,1,4,0,0,0.06048632,0,0.1127865,0,0.05724351,0,0,1,1,1,7.569198,0,0,16.25,0,1,0,0,0,0,0,0,0,10
"92578387",1,0,0,0,1,3,0,1,32,16,13.36908,5,3.347201,1,0.929593,1.09861228866811,1,1,0,4.75,1,1,1,4.4,4.243704,5,2.910392,0.993714695271192,4,1,1.100092,3,1.068472,0,0,1,4,4.363035,1,0.8700154,32,3,1,2,1,0,0.06048632,0,0.1127865,0,0.05724351,1,0,4,2,1,7.569198,1,0,15.75,0,1,0,0,0,0,0,0,2,14
"92578411",1,1,1,NA,NA,3,1,1,NA,10,14,4,3,1,1,NA,NA,NA,NA,4.25,7,NA,NA,4.8,4.4,5,5,NA,3,2,1,2,2,NA,NA,NA,5,5,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0.7259314,7.569198,NA,1,16.4166666666667,0,0,0,0,0,0,0,0,0,14
"92578423",1,1,1,1,1,3,1,1,41,17,13,5,5,1,1,4.18965474202643,0,0,0,3.5,6,2,6,4.2,3.2,4,1,-0.0686695676091736,2,1,2,2,0,1,0,1,4,3.5,1,1,41,4,1,4,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,0,15.1666666666667,0,1,0,0,0,1,1,0,0,12
"92578428",1,1,1,1,1,4,2,1,37,12,16,3,2,1,1,3.71357206670431,0,0,0,4,2,2,3,4.8,3.8,1,1,0.532608135940035,2,3,3,0,0,1,NA,NA,5,5,1,1,37,4,1,5,0,0,0,1,1,0,0,0,0,4,1,0.7259314,7.569198,0,1,16.25,0,1,0,0,0,0,0,0,0,14
"92578515",1,1,0,1,1,2,0,1,36,13,NA,3,3,1,1,3.49650756146648,0,0,0,3.75,3,1,3,4.8,4.4,7,0,0.592862892905053,4,1,1,2,0,0,0,1,4.5,3.5,1,1,36,3,1,3,1,0,NA,0,NA,0,0,1,0,3,1,0,4,0,1,15.9166666666667,0,1,0,0,0,0,0,0,NA,16
"92578545",1,1,0,0,0,7,4,1,46,12,12,2,3,1,1,4.0943445622221,0,0,1,4,7,1,3,5,4.4,5,5,-0.0005413742,2,2,1,2,2,0,0,0,4,4,1,1,46,3.5,1,3,1,0,NA,0,NA,0,0,1,0,4,2,1,7.569198,0,1,15.5833333333333,0,0,0,0,0,0,0,0,NA,14
"92578562",1,1,0,NA,NA,2,0,1,NA,10,12,1,3,0,1,NA,NA,NA,NA,4,5,NA,NA,4.2,4.2,5,5,NA,2,3,1,2,2,NA,NA,NA,5,4.5,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,0,7.569198,NA,0,15.5,0,0,0,0,0,0,0,0,0,14
"92578580",1,0,0,0,0,5,3,2,38,12,13.36908,5,3.347201,1,0.929593,2.39789527279837,0,1,0,3.75,0,0,3,4.8,4.243704,7,2.910392,-0.0005413742,2,3,1.100092,2,1.068472,1,0,1,5,4.363035,1,0.8700154,38,3.5,1,4,1,0,0.06048632,0,0.1127865,0,0.05724351,1,0,2,2,0,7.569198,0,0,17.8333333333333,0,1,0,0,0,5,3,0,1,10
"92578589",0,0,0,NA,NA,4,1,1,NA,13.22558,13.36908,3.350598,3.347201,0.7734247,0.929593,NA,NA,NA,NA,1.5,4.608819,NA,NA,4.430109,4.243704,3.951984,2.910392,NA,1.807349,2.090406,1.100092,1.280745,1.068472,NA,NA,NA,4.341575,4.363035,0.8798627,0.8700154,NA,NA,1,NA,NA,0.0141125,0.06048632,0.1901437,0.1127865,0.04313021,0.05724351,NA,1,NA,NA,1,7.569198,NA,0,17.5833333333333,0,1,0,0,0,0,0,NA,NA,13
"92578667",0,0,0,NA,NA,0,0,2,NA,13.22558,13.36908,3.350598,3.347201,0.7734247,0.929593,NA,NA,NA,NA,3.75,4.608819,NA,NA,4.430109,4.243704,3.951984,2.910392,NA,1.807349,2.090406,1.100092,1.280745,1.068472,NA,NA,NA,4.341575,4.363035,0.8798627,0.8700154,NA,NA,0,NA,NA,0.0141125,0.06048632,0.1901437,0.1127865,0.04313021,0.05724351,NA,0,NA,NA,0,7.569198,NA,0,17.6666666666667,1,0,0,0,1,0,0,0,0,10
"92578722",1,1,1,1,1,4,1,1,40,16,12,5,5,1,1,4.11087386417331,0,0,0,4.25,5,2,6,5,4.2,3,4,0.332182234756965,1,1,0,2,3,1,0,1,4,4,1,1,40,4,1,4,0,0,0,1,1,0,0,0,0,4,1,0.7259314,7.569198,0,0,18.25,0,1,0,0,0,0,0,0,0,16
"92578783",1,1,0,1,1,3,1,3,51,17,17,5,3,1,0,4.11087386417331,0,0,0,3.5,1,0,3,4,4,4,6,0.592862892905053,5,3,3,2,2,1,0,1,3,4.5,1,1,51,3.5,1,1,0,NA,0,NA,0,0,1,0,0,4,1,0.7259314,7.569198,0,0,15.5,0,1,0,0,0,5,5,0,0,14
"92578846",1,0,0,0,0,3,2,1,39,16,13.36908,5,3.347201,1,0.929593,4.02535169073515,0,0,1,4.25,3,1,3,4,4.243704,7,2.910392,-0.0005413742,0,1,1.100092,2,1.068472,1,0,1,5,4.363035,1,0.8700154,39,4,1,2,0,0,0.06048632,0,0.1127865,0,0.05724351,0,0,3,1,1,7.569198,0,1,18.5833333333333,0,0,0,0,0,5,0,0,0,16
"92578860",1,1,1,1,1,3,1,3,43,12,13,3,1,1,0,2.39789527279837,0,0,0,3.5,5,1,1,4.6,4,2,2,0.332182234756965,3,2,1,1,0,0,NA,NA,5,4.5,0,0,43,3.5,1,3,0,0,0,0,0,0,0,0,0,1,1,0.7259314,7.569198,0,1,18,1,0,0,0,1,1,0,0,0,14
"92578899",1,0,0,0,0,2,1,2,44,12,13.36908,5,3.347201,1,0.929593,2.89037175789616,0,0,0,4.5,7,2,2,4.4,4.243704,5,2.910392,-0.0005413742,3,2,1.100092,2,1.068472,0,NA,NA,4.5,4.363035,1,0.8700154,44,3.5,1,4,1,0,0.06048632,0,0.1127865,0,0.05724351,1,0,3,1,0,7.569198,0,1,15.0833333333333,0,0,0,0,0,2,0,0,3,14
"92578902",0,1,0,0,1,6,2,2,32,13.22558,12,3.350598,3,0.7734247,1,3.43398720448515,1,1,NA,3.75,0,0,5,4.430109,3.8,3.951984,2,-1.50579439676125,1,2.090406,2,1.280745,1,0,0,0,4.341575,3,0.8798627,1,32,4,1,3,0,0.0141125,NA,0.1901437,0,0.04313021,0,1,0,3,2,0.7259314,7.569198,NA,0,18.1666666666667,0,1,0,0,0,1,2,NA,2,12
"92578907",1,0,0,0,1,7,3,4,25,10,13.36908,4,3.347201,1,0.929593,3.25809653802148,1,1,0,5,7,0,2,4.8,4.243704,2,2.910392,-0.0686695676091736,0,1,1.100092,0,1.068472,0,NA,NA,5,4.363035,1,0.8700154,25,3.5,1,3,0,NA,0.06048632,NA,0.1127865,0,0.05724351,1,0,3,1,1,7.569198,NA,1,17.6666666666667,0,1,0,0,0,0,0,0,NA,10
