"ResidentMotherPresence","ResidentFatherPresence","ResidentBiologicalParents","ParentMarried","ParentPartnered","HouseholdSize","NumberSiblings","BirthOrder","ParentAge","MotherEducation","FatherEducation","MotherOccupationPrestige","FatherOccupationPrestige","MotherWorkForPay","FatherWorkForPay","FamilyIncome","PublicAssistance","Welfare","EconomicHardship","FamilySocialSupport","SharedDinner","IntergenerationalClosure","ParentConnectionFriends","MotherRelationshipQuality","FatherRelationshipQuality","MotherSharedActivity","FatherSharedActivity","ParentPartnerRelationship","ParentControl","MotherSupervision","FatherSupervision","MotherInvolveSchool","FatherInvolveSchool","ParentPTA","MotherEducationExpectation","FatherEducationExpectation","MotherNativity","FatherNativity","ParentYearsInUS","ParentReligiosity","EnglishHome","ParentHealth","ParentSmoke","MotherAlcoholic","FatherAlcoholic","MotherObese","FatherObese","MotherDisable","FatherDisable","SmokerHousehold","DrugHousehold","FamilyAccessMedicalCare","ParentPreviousRelationship","NonresidentBioFatherDeceased","YearsLiveStepfather","BornToAdolescentParent","Sex","Age","Latinx","Black","NativeAmerican","AAPI","OtherRace","EmotionalAbuse","PhysicalAbuse","BioMotherIncarceration","BioFatherIncarceration","EducationAttainment"
"1","1","1","1","1",5,2,"1",46,17,17,1,5,"0","1",5.30330490805908,"0","0","0",4.5,5,2,6,4.2,4.4,5,4,0.332182234756965,2,3,0,1,1,"1",4.5,4,"1","1",14,1,"1",4,"1","0","0","1","1","0","0","1","0",4,1,"0.7259314",7.569198,"0","1",14.75,"0","0","0","0","0",0,0,0,0,18
"0","1","0","0","0",3,1,"2",47,13.22558,10,3.350598,3,"0.7734247","1",3.04452243772342,"0","0","0",4.5,7,3,5,4.430109,4.2,3.951984,7,-0.0005413742,6,2.090406,2,1.280745,2,"1",4.341575,5,"0.8798627","1",47,3,"1",5,"0","0.0141125","0","0.1901437","0","0.04313021","0","1","0",3,1,"0.7259314",7.569198,"0","1",15.75,"0","1","0","0","0",0,0,0,0,12
"0","1","0","0","0",2,1,"1",38.34,13.22558,11.87,3.350598,3,"0.7734247","1",3.57055678717994,"0","0","0",3.25,0,1,2,4.430109,4,3.951984,2,-0.107964793293424,0,2.090406,1,1.280745,1,"0",4.341575,3.5,"0.8798627","1",37.1318333333333,3.04,"1",3.10333333333333,"0","0.0141125","0","0.1901437","0","0.04313021","0","0","0",3.40777777777778,1.33,"0.7259314",7.569198,"0","0",17.9166666666667,"0","1","0","0","0",0,0,0,0,10
"1","1","1","1","1",3,1,"2",37.01,10,12,4,5,"1","1",3.84866526366268,"0","0","0",4.75,5,4,3,5,5,5,4,0.200304761155026,1,2,2,2,2,"0",4,4,"0","1",35.7008333333333,3.14,"1",3.7525,"0","0","0","0","0","0","0","0","0",3.73,1.17,"0.7259314",7.569198,"0","1",14.25,"0","0","0","1","0",5,5,0,0,16
"1","1","1","1","1",7,4,"1",41,12,10,3,3,"1","1",3.93182563272433,"0","0","0",5,7,2,3,4.8,4.6,3,4,0.532608135940035,7,2,0,1,1,"1",3,3,"1","1",41,4,"1",5,"0","0","0","0","0","0","0","1","0",4,1,"0.7259314",7.569198,"0","1",19.4166666666667,"0","1","0","0","0",1,1,0,0,12
"1","1","1","1","1",3,1,"1",41,12,17,4,5,"1","1",4.58496747867057,"0","0","1",4.75,1,4,3,4.6,4.2,4,3,-0.128924324574191,1,2,0,1,2,"0",5,5,"1","1",40.885,3.5,"1",3,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","1",17.6666666666667,"0","0","0","0","0",1,0,0,0,16
"1","1","1","1","1",7,3,"1",36,14,10,4,1,"1","0",3.17805383034795,"0","0","0",3.75,3,3,3,4,4.2,6,4,0.592862892905053,2,2,3,2,2,"0",5,5,"1","1",36,2,"1",4,"0","0","0","1","0","0","0","1","0",4,1,"0.7259314",7.569198,"1","1",18.5,"0","0","1","0","0",3,0,0,0,14
"1","1","0","1","1",3,0,"4",53,12,8,5,3,"1","1",3.8286413964891,"0","0","0",3.75,7,3,3,4,3.8,4,2,0.131756333573896,0,2,1,0,0,"0",4.5,4.5,"1","1",53,4,"1",3,"1","0","0","0","0","0","0","1","0",4,1,"0",7.569198,"0","1",16.6666666666667,"0","0","0","0","0",2,5,0,0.52,12
"1","1","1","1","1",3,1,"2",44,14,13,4,3,"1","1",4.15888308335967,"0","0","0",4.25,0,6,5,5,5,7,8,0.332182234756965,0,2,2,2,3,"0",4.5,4.5,"1","1",44,4,"1",3,"1","0","0","0","1","0","0","1","0",4,1,"0.7259314",7.569198,"0","1",16.75,"0","0","0","0","0",0,5,0,0,16
"1","1","1","1","1",4,2,"2",44,14,13,4,5,"1","1",3.93182563272433,"0","0","0",4,3,2,3,4.6,4.2,2,1,0.332182234756965,0,2,1,1,0,"1",4,3.5,"1","1",44,4,"1",4,"1","0","0","0","0","0","0","1","0",4,1,"0.7259314",7.569198,"0","0",18.0833333333333,"0","0","0","0","0",0,0,0,0,13
"1","1","1","1","1",4,2,"3",49,12,13,4,3,"1","1",4.18965474202643,"0","0","0",5,5,1,3,5,5,1,1,0.131756333573896,0,1,2,0,0,"1",5,5,"1","1",49,2.5,"1",4,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","1",18.5,"0","0","0","0","0",1,0,0,0,14
"1","1","1","1","1",4,2,"1",43,16,17,1,2,"0","1",3.42608764346554,"0","0","1",3.25,7,2,6,3.6,3.4,4,3,-0.52977612694033,4,3,1,2,2,"0",5,5,"0","0",7.5,4,"0",2,"0","0","0","0","0","0","0","0","0",1,1,"0.7259314",7.569198,"0","1",14.1666666666667,"0","0","0","0","0",0,0,0,0,16
"1","1","1","1","1",4,2,"1",42,16,16,5,2,"1","1",3.8286413964891,"0","0","0",4.25,7,3,6,5,4.8,4,3,-0.269095468792243,2,3,3,2,2,"1",4,4,"1","1",42,2,"1",5,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","0",14.75,"0","0","0","0","0",4,0,0,0,14
"1","1","1","1","1",7,2,"3",47,12,12,5,3,"1","1",3.78540290690444,"0","0","0",3.5,7,3,3,5,4.6,5,2,0.131756333573896,2,3,1,2,2,"1",3.5,5,"1","1",47,4,"1",4,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","0",16.5833333333333,"0","0","0","0","0",0,0,0,0,14
"1","1","1","1","1",2,0,"1",40,16,16,4,5,"1","1",4.02535169073515,"0","0","0",4.25,4,6,3,4.4,4.4,4,6,0.131756333573896,3,3,2,2,3,"1",3.5,3.5,"1","1",40,4,"1",4,"0","0","0","1","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","0",13.3333333333333,"0","0","0","0","0",0,0,0,0,16
"1","1","1","1","1",4,2,"1",40,12,14,5,5,"1","1",4.11087386417331,"0","0","0",4.5,4,4,6,5,4.4,6,2,0.131756333573896,1,3,2,2,0,"1",5,5,"1","1",40,4,"1",4,"0","0","0","0","0","0","0","1","0",4,1,"0.7259314",7.569198,"0","1",18,"0","0","0","0","0",0,0,0,0,16
"1","1","1","1","1",4,2,"3",40,12,14,5,4,"1","1",4.11087386417331,"0","0","0",4,7,6,3,5,4.4,6,2,0.131756333573896,4,3,2,2,1,"1",5,5,"1","1",40,4,"1",4,"0","0","0","0","0","0","0","1","0",4,1,"0.7259314",7.569198,"0","1",14.8333333333333,"0","0","0","0","0",1,0,0,0,18
"1","1","1","1","1",3,1,"1",46,12,16,5,5,"1","1",3.17805383034795,"0","0","0",4.25,1,6,3,4.8,4.8,4,2,0.993714695271192,1,1,2,2,2,"0",4,4,"1","1",46,4,"1",4,"0","0","0","0","0","0","0","1","0",4,1,"0.7259314",7.569198,"0","0",18.8333333333333,"0","0","0","0","0",0,0,0,0,12
"1","1","1","1","1",5,2,"3",40,16,16,4,3,"1","1",3.76120011569356,"0","0","1",5,7,6,3,5,5,1,1,0.993714695271192,1,3,2,0,0,"0",1,1,"0","1",34.5633333333333,4,"1",2,"1","0","0","0","0","0","0","1","0",2,1,"0.7259314",7.569198,"0","1",16.6666666666667,"0","1","0","1","0",0,0,0,0,14
"1","0","0","0","0",2,0,"2",52,17,13.36908,5,3.347201,"1","0.929593",3.95124371858143,"0","0","0",3,7,4,6,3.8,4.243704,5,2.910392,-0.0005413742,6,2,1.100092,2,1.068472,"1",5,4.363035,"0","0.8700154",52,3.5,"1",5,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","0",4,2,"1",7.569198,"0","1",14.9166666666667,"0","0","0","1","0",3,0,0,0,16
"1","0","0","0","0",2,0,"1",35,12,13.36908,4,3.347201,"1","0.929593",3.04452243772342,"0","0","0",4,2,0,3,4.4,4.243704,6,2.910392,-0.0005413742,1,2,1.100092,3,1.068472,"0",5,4.363035,"1","0.8700154",35,2.5,"1",4,"1","0","0.06048632","0","0.1127865","0","0.05724351","1","0",4,1,"1",7.569198,"1","1",17.4166666666667,"0","1","0","0","0",3,1,0,0.633333333333333,14
"1","1","1","1","1",3,1,"2",47,12,17,4,3,"1","1",3.81221236347511,"0","0","1",3.5,3,2,6,4.4,3,6,1,-0.329350225757261,1,2,0,2,0,"0",4,4,"1","1",47,4,"1",3,"0","0","0","0","0","1","0","1","0",3,1,"0.7259314",7.569198,"0","1",14.75,"0","0","0","0","0",5,0,0,0,19
"1","1","1","1","1",3,1,"2",40,16,14,5,3,"1","1",3.43398720448515,"0","0","0",4,4,1,3,3.8,3.8,5,6,0.332182234756965,4,2,2,2,2,"1",4.5,5,"1","1",40,4,"1",3,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","0",16.75,"0","1","0","0","0",0,0,0,0,16
"1","1","1","1","1",5,2,"3",51,13,12,4,3,"1","1",4.33073334028633,"0","0","0",4,3,4,3,4,2.8,6,2,-0.52977612694033,1,3,2,2,1,"1",5,4.5,"1","1",51,4,"1",3,"0","0","0","1","1","0","0","0","0",4,1,"0.7259314",7.569198,"0","1",18.3333333333333,"0","1","0","0","0",2,0,0,0,13
"1","1","1","1","1",4,2,"1",42,16,17,5,5,"1","1",4.45434729625351,"0","0","0",3.75,6,3,3,5,4.2,4,4,0.532608135940035,1,2,2,0,0,"1",5,5,"1","1",42,4,"1",4,"0","0","0","1","1","0","0","0","0",4,1,"0.7259314",7.569198,"0","0",17.8333333333333,"0","0","0","0","0",3,3,0,0,14
"1","0","0","0","1",3,1,"2",38,12,13.36908,5,3.347201,"1","0.929593",2.39789527279837,"0","0","0",2,0,0,3.185,2.6,4.243704,3,2.910392,0.532608135940035,0,1,1.100092,0,1.068472,"0",5,4.363035,"1","0.8700154",38,1,"1",4,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","0",3,2,"0",7.569198,"0","1",18.75,"0","0","0","0","0",1,0,0,1,14
"1","1","1","1","1",3,1,"1",39,12,12,1,1,"0","0",2.84797484303577,"0","1","0",4.5,0,2,3,5,4.6,6,5,0.993714695271192,2,3,2,3,2,"0",5,5,"1","1",39,3.5,"1",1,"0","0","0","0","1","1","0","0","0",2,1,"0.7259314",7.569198,"0","0",17.25,"0","1","0","0","0",0,0,0,0,14
"1","1","1","1","1",5,0,"1",50,16,17,2,5,"0","1",4.35405790977876,"0","0","0",4,0,2.28,3.71,3.4,4.4,4,3,-0.52977612694033,1,0,0,2,2,"0",3.5,4.5,"1","0",50,1,"1",4,"1","0","0","0","1","0","0","1","0",4,2,"0.7259314",7.569198,"0","1",15.5833333333333,"0","0","0","0","0",0,0,0,0,16
"1","1","1","1","1",4,1,"1",44,16,17,2,5,"1","1",4.38564808861654,"0","0","1",3.75,0,5,3,4.6,5,7,3,0.0715015766088781,0,0,0,2,2,"0",4.5,4.5,"1","1",44,2.5,"1",4,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","0",17.3333333333333,"0","0","0","0","0",0,0,0,0,17
"1","0","0","0","0",1,0,"1",47,12,13.36908,4,3.347201,"1","0.929593",2.56494935746154,"0","0","1",4.25,3,5,3,4.4,4.243704,4,2.910392,-0.0005413742,1,2,1.100092,0,1.068472,"0",4,4.363035,"1","0.8700154",47,4,"1",2,"0","0","0.06048632","1","0.1127865","0","0.05724351","0","0",4,1,"0",7.569198,"0","1",16.75,"0","0","0","0","0",0,0,0,0,14
"0","1","0","0","0",2,1,"2",50,13.22558,16,3.350598,2,"0.7734247","1",3.93182563272433,"0","0","0",3.25,7,3,3,4.430109,4.6,3.951984,2,-0.0005413742,0,2.090406,2,1.280745,1,"1",4.341575,4,"0.8798627","1",50,1.5,"1",4,"0","0.0141125","0","0.1901437","0","0.04313021","0","0","0",4,1,"0.7259314",7.569198,"0","0",15.25,"0","0","0","0","0",0,0,0,0,16
"1","1","0","1","1",4,2,"1",32,12,16,4,5,"1","1",3.52636052461616,"0","0","1",2.5,3,0,3,3.8,3,2,2,-0.329350225757261,3,2,2,0,0,"0",3,2,"1","1",32,2.5,"1",2,"0","0","0","0","0","0","0","0","0",4,4,"1",14.5,"1","0",14.5,"0","0","0","0","0",4,2,0,0,14
"1","0","0","0","1",3,1,"2",38,17,13.36908,5,3.347201,"1","0.929593",4.61512051684126,"0","0","0",5,7,0,3,5,4.243704,3,2.910392,-1.30536849557818,1,2,1.100092,0,1.068472,"0",2.5,4.363035,"1","0.8700154",38,4,"1",5,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","0",4,2,"1",7.569198,"0","0",15.5,"0","0","0","0","0",0,0,0,0,14
"1","0","0","0","0",1,0,"1",44,13,13.36908,4,3.347201,"1","0.929593",3.04452243772342,"0","0","0",4.5,5,2,3,5,4.243704,6,2.910392,-0.0005413742,4,2,1.100092,3,1.068472,"1",5,4.363035,"1","0.8700154",44,4,"1",4,"1","0","0.06048632","0","0.1127865","0","0.05724351","1","0",4,1,"1",7.569198,"0","0",16.9166666666667,"0","0","0","0","0",0,0,0,0,18
"1","1","1","1","1",4,2,"2",45.3066666666667,17,13,5,5,"1","1",4.16612149016927,"0","0","0",4.5,2,3.019,3.5,4.4,4.4,5,3,0.19550875762021,1,2,1,2,1,"1",5,5,"1","1",45.03,3.775,"1",4.11,"0","0","0","0","0","0","0","0","0",3.93,1,"0.7259314",7.569198,"0","0",17.3333333333333,"0","1","0","0","0",0,0,0,0,16
"1","1","0","1","1",7,2,"2",34,12,12.6236908,3,3,"1","1",3.55534806148941,"0","0","0",3.25,1,0,1,5,4,4,0,-0.7302020281234,1,1,1,1,0,"0",5,5,"1","1",34,4,"1",3,"0","0","0","0","0","0","0","1","0",2,1,"1",6,"0","1",15.9166666666667,"0","1","0","0","0",0,0,0,0.9,14
"1","1","1","1","1",3,1,"1",46,17,17,2,5,"1","1",4.61512051684126,"0","0","0",4.75,5,4,3,5,5,3,2,-0.0686695676091736,0,3,2,0,0,"1",5,5,"1","1",46,1.5,"1",5,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","1",15.1666666666667,"0","0","0","0","0",0,0,0,0,18
"1","1","1","1","1",5,1,"1",36,13,13,4,3,"1","1",3.71357206670431,"0","0","0",4.5,7,1,5,4.8,4.8,6,5,0.0176964254502717,0,2,2,3,3,"1",4.5,3.5,"0","0",36,3,"1",4,"0","0","0","1","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","1",16,"0","0","0","0","1",1,0,0,0,19
"1","0","0","0","0",3,2,"3",34,12,13.36908,4,3.347201,"1","0.929593",1.6094379124341,"1","1","1",3.75,0,3,0,3.2,4.243704,4,2.910392,-0.0005413742,1,3,1.100092,1,1.068472,"1",5,4.363035,"1","0.8700154",34,4,"1",3,"0","0","0.06048632","1","0.1127865","0","0.05724351","1","0",3,2,"1",7.569198,"0","1",14.9166666666667,"0","1","0","0","0",2,0,0,0,13
"1","0","0","0","0",1,0,"3",46.51,17,13.36908,5,3.347201,"1","0.929593",3.71349027620725,"0","0","0",4,0,2.77,3.74,5,4.243704,6,2.910392,-0.00855064541874309,1,3,1.100092,3,1.068472,"1",4.5,4.363035,"1","0.8700154",45.595,3.238,"1",3.82083333333333,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","1",3.7,1.05,"0",7.569198,"0","1",16.9166666666667,"0","0","0","0","0",4,0,0,0,17
"1","0","0","0","0",2,1,"2",40,12,13.36908,4,3.347201,"1","0.929593",3.09104245335832,"0","0","0",5,7,2,6,5,4.243704,5,2.910392,-0.0005413742,6,2,1.100092,2,1.068472,"0",5,4.363035,"1","0.8700154",40,4,"1",2,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","0",2,2,"1",7.569198,"0","1",14.1666666666667,"1","0","0","0","0",0,0,0,0,16
"0","1","0","0","0",1,0,"1",57,13.22558,12,3.350598,5,"0.7734247","1",3.69517515723738,"0","0","0",4.25,4,4,3,4.430109,4.8,3.951984,5,-0.0005413742,1,2.090406,3,1.280745,1,"0",4.341575,5,"0.8798627","1",57,4,"1",4,"1","0.0141125","0","0.1901437","0","0.04313021","0","1","0",3,1,"1",7.569198,"0","0",15.5,"0","0","0","0","0",5,5,3,1,14
"1","1","1","1","1",4,2,"4",51,8,8,1,3,"0","1",3.20638691053884,"0","0","0",3.75,4,3,3,3.6,3,5,2,-0.369643238850827,3,3,2,1,0,"0",5,5,"0","0",51,4,"0",3,"0","0","0","0","0","0","0","0","0",3,1,"0.7259314",7.569198,"0","1",18,"1","0","0","0","0",2,0,0,0,12
"1","0","0","0","0",2,1,"2",41,12,13.36908,4,3.347201,"1","0.929593",3.43398720448515,"0","0","0",4.5,7,6,3,5,4.243704,7,2.910392,-0.0005413742,6,2,1.100092,2,1.068472,"1",5,4.363035,"1","0.8700154",41,4,"1",4,"0","0","0.06048632","1","0.1127865","0","0.05724351","0","0",2,2,"1",7.569198,"0","1",15.75,"0","0","0","0","0",3,0,0,0.345,16
"1","1","0","0","0",3,1,"1",46,16,12,2,3,"1","1",3.09104245335832,"0","0","1",3.75,2,4,6,3.8,4.6,5,4,-0.0005413742,0,3,2,0,0,"0",5,5,"1","1",46,3,"1",4,"1","0","0","0","0","0","0","1","0",4,1,"1",1,"0","1",15,"0","1","0","0","0",5,4,0,0,14
"1","1","0","1","1",3,1,"2",37,10,14,3,3,"1","1",3.52922565497408,"0","0","0",4,7,1,3,4.6,4.8,8,6,-1.10494259439511,3,3,0,2,2,"1",5,5,"1","1",37,4,"1",3,"1","0","0","0","0","0","0","1","0",1,1,"1",16.4166666666667,"0","0",16.4166666666667,"0","1","0","0","0",2,3,0,0,17
"0","1","0","0","0",1,0,"1",37,13.22558,16,3.350598,5,"0.7734247","1",3.29583686600433,"0","0","0",3.25,4,1,6,4.430109,4.4,3.951984,2,-0.0005413742,2,2.090406,2,1.280745,0,"0",4.341575,4.5,"0.8798627","1",37,3.5,"1",3,"0","0.0141125","0","0.1901437","1","0.04313021","0","0","0",3,1,"0.7259314",7.569198,"0","0",15.4166666666667,"0","0","0","1","0",4,0,0,0,14
"1","1","0","1","1",3,0,"1",52,8,10,1,3,"0","1",3.39619612289796,"0","0","0",4.75,5,4,2,5,4.8,6,2,0.392436991721983,0,3,3,2,2,"0",4.5,4.5,"0","0",52,4,"1",2,"0","0","0","0","0","0","0","0","0",2.73,1,"1",7.569198,"0","1",15.8333333333333,"1","0","0","0","1",3,4,0,0,12
"1","1","1","1","1",7,3,"4",41.61,8,8,1,3,"0","1",3.11839305883099,"0","0","0",5,7,0.67,2.94,4.6,4.2,2,2,0.159838124085908,1,3,1,0,0,"0",4.5,4,"0","0",33.4966666666667,3.48,"0",3.13,"0","0","0","0","0","0","0","0","0",2.85,0.94,"0.7259314",7.569198,"0","1",16.4166666666667,"1","0","0","0","1",0,0,0,0,14
"1","1","1","1","1",4,2,"3",46,10,13,3,3,"1","1",4.18965474202643,"0","0","0",4,2,0,3,4.2,3.2,5,0,-0.329350225757261,2,2,1,2,0,"0",5,3.5,"1","0",46,3,"1",3,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","1",15.8333333333333,"1","0","0","0","1",1,0,0,0,12
"1","1","1","1","0",4,2,"1",39,12,17,5,2,"1","1",4.02535169073515,"0","0","0",2.75,4,3,3,3.6,2.6,2,4,-0.0005413742,3,2,0,1,1,"1",4,3,"0","1",39,4,"1",5,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","0",16.4166666666667,"0","1","0","1","0",0,2,0,0,12
"1","1","1","1","1",4,2,"2",47,14,16,1,5,"0","1",3.97029191355212,"0","0","0",3,7,5,3,4.2,4.2,5,5,-0.0686695676091736,3,3,1,3,3,"1",5,5,"1","1",47,1,"1",4,"0","0","0","1","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","0",16.1666666666667,"0","0","0","0","0",0,0,0,0,16
"1","1","1","1","1",5,1,"1",45,16,0,4,5,"1","1",4.30406509320417,"0","1","0",4.25,2,0,2,4.8,5,5,3,0.332182234756965,1,1,2,2,1,"1",4,5,"0","0",15.3333333333333,4,"0",4,"0","0","0","0","0","0","0","0","0",3,1,"0.7259314",7.569198,"0","1",16.25,"0","0","0","1","0",4,0,0,0,14
"1","1","1","1","1",4,2,"1",43,12,16,4,5,"1","1",4.45434729625351,"0","0","0",4.25,0,0,6,4.2,4.8,5,3,0.532608135940035,2,2,2,2,2,"1",5,5,"1","1",43,2.5,"1",5,"1","0","0","0","0","0","0","1","0",4,1,"0.7259314",7.569198,"0","1",16.75,"0","0","0","0","0",0,0,0,0,16
"1","1","1","1","1",6,3,"2",40,14,17,2,3,"0","1",4.02535169073515,"0","0","1",3.75,6,1,5,4.2,4,2,2,-0.329350225757261,2,3,0,0,0,"1",4.5,4.5,"0","1",40,4,"1",4,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","0",17.4166666666667,"0","0","0","0","0",1,0,0,0,18
"1","0","0","0","0",3,2,"1",37.7908333333333,10,13.36908,2,3.347201,"1","0.929593",3.13359303523712,"0","0","0",4,7,1.54,3.915,5,4.243704,6,2.910392,-0.0133388285757145,1,2,1.100092,2,1.068472,"0",5,4.363035,"1","0.8700154",37.41,3.025,"1",3.63666666666667,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","0",3.1975,1.51375,"1",7.569198,"0","0",17,"0","0","0","0","0",0,0,0,0,14
"1","0","0","0","0",2,1,"2",39,13,13.36908,2,3.347201,"1","0.929593",3.63758615972639,"0","1","0",3.5,7,3,2,4.4,4.243704,2,2.910392,-0.0005413742,2,2,1.100092,2,1.068472,"0",5,4.363035,"1","0.8700154",39,2.5,"1",4,"0","0","0.06048632","1","0.1127865","0","0.05724351","0","0",4,2,"0",7.569198,"0","0",16.6666666666667,"0","0","0","0","0",0,0,0,0.12,14
"1","1","0","1","1",3,1,"1",37,14,16,2,2,"1","1",4.39444915467244,"0","0","1",3.5,3,2,3,4.2,4.2,3,2,-0.930627929306469,0,2,2,1,1,"1",4.5,3.5,"1","1",37,4,"1",4,"0","0","0","0","0","0","0","0","0",4,2,"1",4,"0","1",16.5,"0","0","0","0","0",3,0,0,0,16
"1","1","1","1","1",5,2,"2",39,14,16,4,5,"1","1",4.45434729625351,"0","0","0",3.75,3,3,3,3.2,2.8,3,1,-1.50579439676125,4,3,3,0,0,"0",3.5,3.5,"1","1",39,4,"1",4,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","1",17.5833333333333,"0","0","0","0","0",0,0,0,0,16
"1","1","1","1","1",7,4,"2",36,12,12,3,4,"1","1",4.33073334028633,"0","0","0",3.5,2,3,6,5,3.8,6,2,-0.0686695676091736,3,2,1,2,2,"0",5,5,"1","1",36,3,"1",3,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","1",15.1666666666667,"1","0","0","0","0",2,0,0,0,12
"1","1","1","1","1",3,1,"2",53,17,17,5,2,"1","0",4.33073334028633,"0","0","0",4.5,5,4,3,5,5,7,5,0.993714695271192,0,1,2,3,2,"1",5,5,"1","1",53,3,"1",5,"0","0","0","1","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","1",16,"0","1","0","0","0",2,0,0,0,16
"1","0","0","1","1",5,2,"1",41,16,13.36908,5,3.347201,"1","0.929593",4.11087386417331,"0","0","0",4.25,7,5,3,4.2,4.243704,6,2.910392,0.993714695271192,2,1,1.100092,2,1.068472,"0",4.5,4.363035,"1","0.8700154",41,4,"1",5,"0","0","0.06048632","0","0.1127865","0","0.05724351","0","0",4,2,"1",7.569198,"0","0",15.25,"0","0","0","0","0",0,0,0,0,16
"1","1","1","1","1",3,1,"4",62,12,16,2,2,"1","1",4.33073334028633,"0","1","0",4,6,1,2,4.4,4.6,3,3,0.332182234756965,1,3,3,1,2,"0",4,4.5,"1","1",62,4,"1",2,"0","0","0","0","0","0","0","0","0",4,2,"0.7259314",7.569198,"0","0",17.1666666666667,"0","0","0","0","0",0,0,0,0,20
"1","0","0","0","0",3,2,"3",47,14,13.36908,1,3.347201,"0","0.929593",2.83321334405622,"0","1","0",4.5,0,0,3,4.4,4.243704,3,2.910392,-0.0005413742,0,3,1.100092,2,1.068472,"0",2,4.363035,"1","0.8700154",47,3,"1",4,"1","1","0.06048632","0","0.1127865","0","0.05724351","1","0",3,1,"0",7.569198,"0","0",17.25,"1","0","0","1","0",0,0,0,0,12
"1","1","1","1","1",5,2,"1",40,14,14,4,3,"1","1",4.11087386417331,"0","0","0",3.25,5,6,3,4.2,4.2,4,3,0.332182234756965,1,3,2,2,2,"1",5,4,"1","1",40,4,"1",5,"0","0","0","0","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","1",18,"0","0","0","0","0",1,0,0,0,16
"1","0","0","0","0",2,1,"1",53,13,13.36908,3,3.347201,"1","0.929593",2.56494935746154,"0","1","0",3.5,5,2,6,4.2,4.243704,4,2.910392,-0.0005413742,0,2,1.100092,2,1.068472,"0",3.5,4.363035,"1","0.8700154",53,2,"1",3,"0","0","0.06048632","0","0.1127865","0","0.05724351","1","0",3,1,"1",7.569198,"0","0",18.4166666666667,"0","0","0","0","0",1,0,0,0,13
"1","0","0","0","0",3,0,"2",40.072,12,13.36908,3,3.347201,"1","0.929593",3.08855897307252,"0","0","1",4.33333333333333,4,1.85,3.55692307692308,4.4,4.243704,3,2.910392,0.00296736145317744,0,2,1.100092,0,1.068472,"0",4,4.363035,"1","0.8700154",40.22,2.54833333333333,"1",3.3,"1","0","0.06048632","0","0.1127865","0","0.05724351","1","0",2.73,1.38,"1",7.569198,"0","1",18.5833333333333,"0","0","0","0","0",3,0,0,0,12
"1","0","0","0","1",2,0,"1",37,16,13.36908,4,3.347201,"1","0.929593",2.56494935746154,"0","0","1",4,2,1,2,4,4.243704,1,2.910392,0.993714695271192,1,1,1.100092,0,1.068472,"0",3.5,4.363035,"1","0.8700154",37,2,"1",3,"1","0","0.06048632","0","0.1127865","0","0.05724351","1","0",1,3,"1",7.569198,"0","0",16.0833333333333,"0","0","0","0","0",5,3,0,0,13
"1","1","1","1","1",3,1,"1",40,14.3355891333333,12.9881818181818,5,3,"1","1",3.93182563272433,"0","0","0",4,7,6,6,4.6,4.4,7,5,-0.52977612694033,0,3,1,3,3,"0",4,4,"1","1",40,3,"1",3,"0","0","0","1","0","0","0","0","0",4,1,"0.7259314",7.569198,"0","0",16.5833333333333,"0","0","0","0","1",0,0,0,0,14
"1","0","0","0","0",3,0,"4",46.282,12,13.36908,5,3.347201,"1","0.929593",3.51867993624362,"0","0","0",4.25,1,1.798,3.67,4,4.243704,0,2.910392,-0.0331022459816205,0,1,1.100092,0,1.068472,"0",4,4.363035,"1","0.8700154",44.8668333333333,2.92083333333333,"1",3.53,"1","0","0.06048632","0","0.1127865","0","0.05724351","1","0",3.71,1.59833333333333,"1",7.569198,"0","1",18.1666666666667,"0","0","0","0","0",0,0,0,0,16
